eco,name,family,variation,pgn,position_fen,umap_x,umap_y,color_hex,family_hue,duplicate_group_size,duplicate_group_rank
C03,"French Defense: Tarrasch Variation, Guimard Defense, Thunderbunny Variation",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 Nc6 4. c3 dxe4 5. Nxe4 e5,r1bqkbnr/ppp2ppp/2n5/4p3/3PN3/2P5/PP3PPP/R1BQKBNR w KQkq - 0 6,2.2659354209899902,-1.6386182308197021,#7ded7a,118.35616438356165,1,1
C03,"French Defense: Tarrasch Variation, Haberditz Variation",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 f5,rnbqkbnr/ppp3pp/4p3/3p1p2/3PP3/8/PPPN1PPP/R1BQKBNR w KQkq - 0 4,1.7706061601638794,-1.1696431636810303,#7ded7a,118.35616438356165,1,1
C03,"French Defense: Tarrasch Variation, Modern System",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 a6,rnbqkbnr/1pp2ppp/p3p3/3p4/3PP3/8/PPPN1PPP/R1BQKBNR w KQkq - 0 4,1.7802942991256714,-1.1173478364944458,#7ded7a,118.35616438356165,1,1
C03,"French Defense: Tarrasch Variation, Morozevich Variation",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 Be7,rnbqk1nr/ppp1bppp/4p3/3p4/3PP3/8/PPPN1PPP/R1BQKBNR w KQkq - 2 4,1.625801920890808,-1.1353836059570312,#7ded7a,118.35616438356165,1,1
C04,"French Defense: Tarrasch Variation, Guimard Defense, Main Line",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 Nc6 4. Ngf3 Nf6,r1bqkb1r/ppp2ppp/2n1pn2/3p4/3PP3/5N2/PPPN1PPP/R1BQKB1R w KQkq - 4 5,1.7633955478668213,-1.0559098720550537,#7ded7a,118.35616438356165,1,1
C05,"French Defense: Tarrasch Variation, Botvinnik Variation",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 b6,rnbqkb1r/p2n1ppp/1p2p3/2ppP3/3P4/2PB4/PP1N1PPP/R1BQK1NR w KQkq - 0 7,1.3357878923416138,-0.5587553977966309,#7ded7a,118.35616438356165,1,1
C05,"French Defense: Tarrasch Variation, Closed Variation",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 Nf6,rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/8/PPPN1PPP/R1BQKBNR w KQkq - 2 4,1.4741382598876953,-1.051345705986023,#7ded7a,118.35616438356165,1,1
C05,"French Defense: Tarrasch Variation, Closed Variation",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6,r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/3P4/2PB4/PP1N1PPP/R1BQK1NR w KQkq - 1 7,1.3103218078613281,-0.4576432406902313,#7ded7a,118.35616438356165,1,1
C05,"French Defense: Tarrasch Variation, Pawn Center Variation",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. f4,rnbqkb1r/pppn1ppp/4p3/3pP3/3P1P2/8/PPPN2PP/R1BQKBNR b KQkq - 0 5,1.1891673803329468,-0.6280907988548279,#7ded7a,118.35616438356165,1,1
C06,"French Defense: Tarrasch Variation, Closed Variation, Main Line",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4,r1bqkb1r/pp1n1ppp/2n1p3/3pP3/3P4/3B4/PP1NNPPP/R1BQK2R b KQkq - 0 8,1.1750320196151733,-0.5091831684112549,#7ded7a,118.35616438356165,1,1
C06,"French Defense: Tarrasch Variation, Leningrad Variation",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 Nb6,r1bqkb1r/pp3ppp/1nn1p3/3pP3/3P4/3B4/PP1NNPPP/R1BQK2R w KQkq - 1 9,1.2795299291610718,-0.5076999068260193,#7ded7a,118.35616438356165,1,1
C07,"French Defense: Tarrasch Variation, Chistyakov Defense",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 Qxd5,rnb1kbnr/pp3ppp/4p3/2pq4/3P4/8/PPPN1PPP/R1BQKBNR w KQkq - 0 5,1.7199302911758423,-1.0011006593704224,#7ded7a,118.35616438356165,1,1
C07,"French Defense: Tarrasch Variation, Chistyakov Defense, Modern Line",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 Qxd5 5. Ngf3 cxd4 6. Bc4 Qd6 7. O-O Nf6 8. Nb3 Nc6 9. Nbxd4 Nxd4 10. Nxd4 a6,r1b1kb1r/1p3ppp/p2qpn2/8/2BN4/8/PPP2PPP/R1BQ1RK1 w kq - 0 11,5.354659080505371,0.4934244453907013,#7ded7a,118.35616438356165,1,1
C07,"French Defense: Tarrasch Variation, Eliskases Variation",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 Qxd5 5. Ngf3 cxd4 6. Bc4 Qd8,rnbqkbnr/pp3ppp/4p3/8/2Bp4/5N2/PPPN1PPP/R1BQK2R w KQkq - 2 7,1.8659840822219849,-0.9718756079673767,#7ded7a,118.35616438356165,1,1
C07,"French Defense: Tarrasch Variation, Open System",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 c5,rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/8/PPPN1PPP/R1BQKBNR w KQkq - 0 4,1.6684763431549072,-1.0126006603240967,#7ded7a,118.35616438356165,1,1
C07,"French Defense: Tarrasch Variation, Open System, Euwe-Keres Line",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 c5 4. Ngf3,rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/5N2/PPPN1PPP/R1BQKB1R b KQkq - 1 4,1.6653491258621216,-0.9138981699943542,#7ded7a,118.35616438356165,1,1
C07,"French Defense: Tarrasch Variation, Open System, Shaposhnikov Gambit",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 Nf6,rnbqkb1r/pp3ppp/4pn2/2pP4/3P4/8/PPPN1PPP/R1BQKBNR w KQkq - 1 5,1.553419828414917,-0.970534086227417,#7ded7a,118.35616438356165,1,1
C07,"French Defense: Tarrasch Variation, Open System, Süchting Line",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 c5 4. c3,rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/2P5/PP1N1PPP/R1BQKBNR b KQkq - 0 4,1.6120476722717285,-1.0302062034606934,#7ded7a,118.35616438356165,1,1
C08,"French Defense: Tarrasch Variation, Open System",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 exd5,rnbqkbnr/pp3ppp/8/2pp4/3P4/8/PPPN1PPP/R1BQKBNR w KQkq - 0 5,1.6689668893814087,-0.9937320947647095,#7ded7a,118.35616438356165,1,1
C08,"French Defense: Tarrasch Variation, Open System, Advance Line",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 exd5 5. Ngf3 c4,rnbqkbnr/pp3ppp/8/3p4/2pP4/5N2/PPPN1PPP/R1BQKB1R w KQkq - 0 6,1.731600046157837,-0.9426856637001038,#7ded7a,118.35616438356165,1,1
C09,"French Defense: Tarrasch Variation, Open System, Main Line",French Defense,Tarrasch Variation,1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 exd5 5. Ngf3 Nc6,r1bqkbnr/pp3ppp/2n5/2pp4/3P4/5N2/PPPN1PPP/R1BQKB1R w KQkq - 2 6,1.680760383605957,-0.9128754734992981,#7ded7a,118.35616438356165,1,1
C10,French Defense: Hecht-Reefschläger Variation,French Defense,Hecht-Reefschläger Variation,1. e4 e6 2. d4 d5 3. Nc3 Nc6,r1bqkbnr/ppp2ppp/2n1p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 4,1.9877424240112305,-1.3091788291931152,#30c92c,118.35616438356165,1,1
C10,French Defense: Marshall Gambit,French Defense,Marshall Gambit,1. e4 e6 2. d4 d5 3. Nc3 c5,rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,1.545255184173584,-1.0768707990646362,#3cdc38,118.35616438356165,1,1
C10,French Defense: Paulsen Variation,French Defense,Paulsen Variation,1. e4 e6 2. d4 d5 3. Nc3,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,1.6618404388427734,-1.22671639919281,#46ec42,118.35616438356165,1,1
C10,French Defense: Rubinstein Variation,French Defense,Rubinstein Variation,1. e4 e6 2. d4 d5 3. Nc3 dxe4,rnbqkbnr/ppp2ppp/4p3/8/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,1.877152442932129,-1.4103449583053589,#68e465,118.35616438356165,1,1
C10,"French Defense: Rubinstein Variation, Blackburne Defense",French Defense,Rubinstein Variation,1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nd7,r1bqkbnr/pppn1ppp/4p3/8/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 1 5,2.219294786453247,-1.4855741262435913,#68e465,118.35616438356165,1,1
C10,"French Defense: Rubinstein Variation, Capablanca Line",French Defense,Rubinstein Variation,1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6 6. Nxf6+ Nxf6 7. Ne5,r1bqkb1r/ppp2ppp/4pn2/4N3/3P4/8/PPP2PPP/R1BQKB1R b KQkq - 1 7,1.0913327932357788,-1.1077980995178223,#68e465,118.35616438356165,1,1
C10,"French Defense: Rubinstein Variation, Ellis Gambit",French Defense,Rubinstein Variation,1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 e5,rnbqkbnr/ppp2ppp/8/4p3/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 0 5,2.129199266433716,-1.6078550815582275,#68e465,118.35616438356165,2,1
C10,"French Defense: Rubinstein Variation, Fort Knox Variation",French Defense,Rubinstein Variation,1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bd7 5. Nf3 Bc6,rn1qkbnr/ppp2ppp/2b1p3/8/3PN3/5N2/PPP2PPP/R1BQKB1R w KQkq - 3 6,1.9273710250854492,-1.3378465175628662,#68e465,118.35616438356165,1,1
C10,"French Defense: Rubinstein Variation, Kasparov Attack",French Defense,Rubinstein Variation,1. e4 e6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6 6. Nxf6+ Nxf6 7. c3,r1bqkb1r/ppp2ppp/4pn2/8/3P4/2P2N2/PP3PPP/R1BQKB1R b KQkq - 0 7,0.07195752114057541,-1.4856631755828857,#68e465,118.35616438356165,1,1
C10,"French Defense: Rubinstein Variation, Maric Variation",French Defense,Rubinstein Variation,1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Qd5,rnb1kbnr/ppp2ppp/4p3/3q4/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 1 5,1.9590342044830322,-1.250708818435669,#68e465,118.35616438356165,1,1
C11,French Defense: Classical Variation,French Defense,Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6,rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 4,1.104028582572937,-1.0829193592071533,#18c313,118.35616438356165,1,1
C11,French Defense: Classical Variation,French Defense,Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5,rnbqkb1r/ppp2ppp/4pn2/3p2B1/3PP3/2N5/PPP2PPP/R2QKBNR b KQkq - 3 4,0.7717822790145874,-0.9897585511207581,#18c313,118.35616438356165,1,1
C11,"French Defense: Classical Variation, Burn Variation",French Defense,Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 dxe4,rnbqkb1r/ppp2ppp/4pn2/6B1/3Pp3/2N5/PPP2PPP/R2QKBNR w KQkq - 0 5,0.9089177250862122,-1.1286051273345947,#18c313,118.35616438356165,1,1
C11,"French Defense: Classical Variation, Burn Variation, Main Line",French Defense,Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 dxe4 5. Nxe4 Be7 6. Bxf6 Bxf6 7. Nf3 O-O,rnbq1rk1/ppp2ppp/4pb2/8/3PN3/5N2/PPP2PPP/R2QKB1R w KQ - 2 8,1.5428557395935059,-1.1203795671463013,#18c313,118.35616438356165,1,1
C11,"French Defense: Classical Variation, Burn Variation, Morozevich Line",French Defense,Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 dxe4 5. Nxe4 Be7 6. Bxf6 gxf6,rnbqk2r/ppp1bp1p/4pp2/8/3PN3/8/PPP2PPP/R2QKBNR w KQkq - 0 7,0.8470445871353149,-0.8556051254272461,#18c313,118.35616438356165,1,1
C11,"French Defense: Classical Variation, Delayed Exchange Variation",French Defense,Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. exd5,rnbqkb1r/ppp2ppp/4pn2/3P4/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,1.0115954875946045,-1.0726280212402344,#18c313,118.35616438356165,1,1
C11,"French Defense: Classical Variation, Shirov-Anand Variation",French Defense,Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. Nce2,rnbqkb1r/pppn1ppp/4p3/3pP3/3P4/8/PPP1NPPP/R1BQKBNR b KQkq - 2 5,1.0427671670913696,-0.5547922253608704,#18c313,118.35616438356165,1,1
C11,"French Defense: Classical Variation, Steinitz Variation",French Defense,Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5,rnbqkb1r/ppp2ppp/4pn2/3pP3/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,0.952463686466217,-0.8802775144577026,#18c313,118.35616438356165,1,1
C11,"French Defense: Classical Variation, Swiss Variation",French Defense,Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bd3,rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/2NB4/PPP2PPP/R1BQK1NR b KQkq - 3 4,1.1602033376693726,-1.134412407875061,#18c313,118.35616438356165,1,1
C11,French Defense: Henneberger Variation,French Defense,Henneberger Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Be3,rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 3 4,0.9219039082527161,-1.0496450662612915,#1ce316,118.35616438356165,1,1
C11,French Defense: Steinitz Variation,French Defense,Steinitz Variation,1. e4 e6 2. d4 d5 3. Nc3 a6 4. Nf3 Nf6 5. e5 Nfd7,rnbqkb1r/1ppn1ppp/p3p3/3pP3/3P4/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 1 6,0.9120018482208252,-0.49500447511672974,#75f172,118.35616438356165,1,1
C11,French Defense: Steinitz Variation,French Defense,Steinitz Variation,1. e4 e6 2. d4 d5 3. Nc3 a6 4. Nf3 Nf6 5. e5 Nfd7 6. a3,rnbqkb1r/1ppn1ppp/p3p3/3pP3/3P4/P1N2N2/1PP2PPP/R1BQKB1R b KQkq - 0 6,0.9879282116889954,-0.5460551381111145,#75f172,118.35616438356165,1,1
C11,French Defense: Steinitz Variation,French Defense,Steinitz Variation,1. e4 e6 2. d4 d5 3. Nc3 a6 4. Nf3 Nf6 5. e5 Nfd7 6. Ne2,rnbqkb1r/1ppn1ppp/p3p3/3pP3/3P4/5N2/PPP1NPPP/R1BQKB1R b KQkq - 2 6,1.0313173532485962,-0.5552279949188232,#75f172,118.35616438356165,1,1
C11,French Defense: Steinitz Variation,French Defense,Steinitz Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. dxc5 Nc6,r1bqkb1r/pp1n1ppp/2n1p3/2PpP3/5P2/2N5/PPP3PP/R1BQKBNR w KQkq - 1 7,1.0773046016693115,-0.436000794172287,#75f172,118.35616438356165,1,1
C11,French Defense: Steinitz Variation,French Defense,Steinitz Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. Nf3,rnbqkb1r/pp1n1ppp/4p3/2ppP3/3P1P2/2N2N2/PPP3PP/R1BQKB1R b KQkq - 1 6,0.9901038408279419,-0.4889173209667206,#75f172,118.35616438356165,1,1
C11,"French Defense: Steinitz Variation, Boleslavsky Variation",French Defense,Steinitz Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. Nf3 Nc6 7. Be3,r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/3P1P2/2N1BN2/PPP3PP/R2QKB1R b KQkq - 3 7,1.0081920623779297,-0.4474066197872162,#75f172,118.35616438356165,1,1
C11,"French Defense: Steinitz Variation, Bradford Attack Variation",French Defense,Steinitz Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. dxc5 Bxc5 7. Qg4,rnbqk2r/pp1n1ppp/4p3/2bpP3/5PQ1/2N5/PPP3PP/R1B1KBNR b KQkq - 1 7,0.9678525328636169,-0.390487939119339,#75f172,118.35616438356165,1,1
C11,"French Defense: Steinitz Variation, Brodsky-Jones Variation",French Defense,Steinitz Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. dxc5 Nc6 7. a3 Bxc5 8. Qg4 O-O 9. Nf3 f6,r1bq1rk1/pp1n2pp/2n1pp2/2bpP3/5PQ1/P1N2N2/1PP3PP/R1B1KB1R w KQ - 0 10,0.8444308638572693,-0.19280743598937988,#75f172,118.35616438356165,1,1
C11,"French Defense: Steinitz Variation, Gledhill Attack",French Defense,Steinitz Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. Qg4,rnbqkb1r/pppn1ppp/4p3/3pP3/3P2Q1/2N5/PPP2PPP/R1B1KBNR b KQkq - 2 5,0.8563786149024963,-0.4961323142051697,#75f172,118.35616438356165,1,1
C12,French Defense: McCutcheon Variation,French Defense,McCutcheon Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4,rnbqk2r/ppp2ppp/4pn2/3p2B1/1b1PP3/2N5/PPP2PPP/R2QKBNR w KQkq - 4 5,0.7537223696708679,-0.8600215911865234,#46d642,118.35616438356165,1,1
C12,"French Defense: McCutcheon Variation, Advance Variation",French Defense,McCutcheon Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5,rnbqk2r/ppp2ppp/4pn2/3pP1B1/1b1P4/2N5/PPP2PPP/R2QKBNR b KQkq - 0 5,0.6762674450874329,-0.7125400304794312,#46d642,118.35616438356165,1,1
C12,"French Defense: McCutcheon Variation, Bernstein Variation",French Defense,McCutcheon Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bh4,rnbqk2r/ppp2pp1/4pn1p/3pP3/1b1P3B/2N5/PPP2PPP/R2QKBNR b KQkq - 1 6,0.624534547328949,-0.7071409225463867,#46d642,118.35616438356165,1,1
C12,"French Defense: McCutcheon Variation, Bogoljubow Variation",French Defense,McCutcheon Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. exd5 Qxd5 6. Bxf6 gxf6 7. Qd2 Qa5,rnb1k2r/ppp2p1p/4pp2/q7/1b1P4/2N5/PPPQ1PPP/R3KBNR w KQkq - 2 8,0.8320102095603943,-0.8400089144706726,#46d642,118.35616438356165,1,1
C12,"French Defense: McCutcheon Variation, Chigorin Variation",French Defense,McCutcheon Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. exf6,rnbqk2r/ppp2pp1/4pP1p/3p2B1/1b1P4/2N5/PPP2PPP/R2QKBNR b KQkq - 0 6,0.6702386140823364,-0.7008424997329712,#46d642,118.35616438356165,1,1
C12,"French Defense: McCutcheon Variation, Dr. Olland Variation",French Defense,McCutcheon Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bc1,rnbqk2r/ppp2pp1/4pn1p/3pP3/1b1P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 6,0.6670076847076416,-0.7197032570838928,#46d642,118.35616438356165,1,1
C12,"French Defense: McCutcheon Variation, Duras Variation",French Defense,McCutcheon Variation,1. e4 e6 2. Nc3 d5 3. d4 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bd2 Bxc3 7. bxc3 Ne4 8. Qg4 Kf8 9. Bc1,rnbq1k1r/ppp2pp1/4p2p/3pP3/3Pn1Q1/2P5/P1P2PPP/R1B1KBNR b KQ - 4 9,0.7546368837356567,-0.44749483466148376,#46d642,118.35616438356165,1,1
C12,"French Defense: McCutcheon Variation, Exchange Variation",French Defense,McCutcheon Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. exd5,rnbqk2r/ppp2ppp/4pn2/3P2B1/1b1P4/2N5/PPP2PPP/R2QKBNR b KQkq - 0 5,0.7540268898010254,-0.84767085313797,#46d642,118.35616438356165,1,1
C12,"French Defense: McCutcheon Variation, Grigoriev Variation",French Defense,McCutcheon Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. exf6 hxg5 7. fxg7 Rg8 8. h4 gxh4 9. Qg4,rnbqk1r1/ppp2pP1/4p3/3p4/1b1P2Qp/2N5/PPP2PP1/R3KBNR b KQq - 1 9,0.8620951175689697,-0.6504045128822327,#46d642,118.35616438356165,1,1
C12,"French Defense: McCutcheon Variation, Janowski Variation",French Defense,McCutcheon Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3,rnbqk2r/ppp2pp1/4pn1p/3pP3/1b1P4/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 6,0.705513596534729,-0.6951515674591064,#46d642,118.35616438356165,1,1
C12,"French Defense: McCutcheon Variation, Lasker Variation",French Defense,McCutcheon Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bd2 Bxc3,rnbqk2r/ppp2pp1/4pn1p/3pP3/3P4/2b5/PPPB1PPP/R2QKBNR w KQkq - 0 7,0.6013634204864502,-0.6391198635101318,#46d642,118.35616438356165,1,1
C12,"French Defense: McCutcheon Variation, Lasker Variation",French Defense,McCutcheon Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bd2 Bxc3 7. bxc3 Ne4 8. Qg4 g6,rnbqk2r/ppp2p2/4p1pp/3pP3/3Pn1Q1/2P5/P1PB1PPP/R3KBNR w KQkq - 0 9,0.7688289880752563,-0.5690502524375916,#46d642,118.35616438356165,1,1
C12,"French Defense: McCutcheon Variation, Tartakower Variation",French Defense,McCutcheon Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bd2 Nfd7,rnbqk2r/pppn1pp1/4p2p/3pP3/1b1P4/2N5/PPPB1PPP/R2QKBNR w KQkq - 2 7,0.631676197052002,-0.6215617656707764,#46d642,118.35616438356165,1,1
C13,French Defense: Alekhine-Chatard Attack,French Defense,Alekhine-Chatard Attack,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4,rnbqk2r/pppnbppp/4p3/3pP1B1/3P3P/2N5/PPP2PP1/R2QKBNR b KQkq - 0 6,0.6421246528625488,-0.49906912446022034,#209f1c,118.35616438356165,1,1
C13,"French Defense: Alekhine-Chatard Attack, Albin-Chatard Gambit",French Defense,Alekhine-Chatard Attack,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4 Bxg5 7. hxg5 Qxg5,rnb1k2r/pppn1ppp/4p3/3pP1q1/3P4/2N5/PPP2PP1/R2QKBNR w KQkq - 0 8,0.6737195253372192,-0.47510895133018494,#209f1c,118.35616438356165,1,1
C13,"French Defense: Alekhine-Chatard Attack, Breyer Variation",French Defense,Alekhine-Chatard Attack,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4 c5,rnbqk2r/pp1nbppp/4p3/2ppP1B1/3P3P/2N5/PPP2PP1/R2QKBNR w KQkq - 0 7,0.6512332558631897,-0.47778114676475525,#209f1c,118.35616438356165,1,1
C13,"French Defense: Alekhine-Chatard Attack, Maróczy Variation",French Defense,Alekhine-Chatard Attack,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4 a6,rnbqk2r/1ppnbppp/p3p3/3pP1B1/3P3P/2N5/PPP2PP1/R2QKBNR w KQkq - 0 7,0.6045016646385193,-0.48307663202285767,#209f1c,118.35616438356165,1,1
C13,"French Defense: Alekhine-Chatard Attack, Spielmann Variation",French Defense,Alekhine-Chatard Attack,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4 O-O,rnbq1rk1/pppnbppp/4p3/3pP1B1/3P3P/2N5/PPP2PP1/R2QKBNR w KQ - 1 7,0.6237084865570068,-0.49292147159576416,#209f1c,118.35616438356165,1,1
C13,"French Defense: Alekhine-Chatard Attack, Teichmann Variation",French Defense,Alekhine-Chatard Attack,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4 f6,rnbqk2r/pppnb1pp/4pp2/3pP1B1/3P3P/2N5/PPP2PP1/R2QKBNR w KQkq - 0 7,0.6501739621162415,-0.5528646111488342,#209f1c,118.35616438356165,1,1
C13,French Defense: Classical Variation,French Defense,Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 dxe4 5. Nxe4 Be7,rnbqk2r/ppp1bppp/4pn2/6B1/3PN3/8/PPP2PPP/R2QKBNR w KQkq - 1 6,0.7743517160415649,-0.9315161108970642,#18c313,118.35616438356165,1,1
C13,"French Defense: Classical Variation, Frankfurt Variation",French Defense,Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Ng8 6. Be3 b6,rnbqk1nr/p1p1bppp/1p2p3/3pP3/3P4/2N1B3/PPP2PPP/R2QKBNR w KQkq - 0 7,0.746176540851593,-0.620982825756073,#18c313,118.35616438356165,1,1
C13,"French Defense: Classical Variation, Normal Variation",French Defense,Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7,rnbqk2r/ppp1bppp/4pn2/3p2B1/3PP3/2N5/PPP2PPP/R2QKBNR w KQkq - 4 5,0.6886786222457886,-0.8478580713272095,#18c313,118.35616438356165,1,1
C13,"French Defense: Classical Variation, Richter Attack",French Defense,Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. Bxf6,rnbqk2r/ppp1bppp/4pB2/3p4/3PP3/2N5/PPP2PPP/R2QKBNR b KQkq - 0 5,0.7379072308540344,-0.7860376238822937,#18c313,118.35616438356165,1,1
